Banskobystricky kraj , Velky Krtis , Kamenne Kosihy , 272 , 134 , 134 , 134 , 270 , 117 , 117 , 116 , 27 , 49 , 0 , 1 , 2 , 27 , 3 , 0 , 2 , 0 , 21 , 1 , 0 , 1 , 0 , 79 , 37
Banskobystricky kraj , Velky Krtis , Kiarov , 253 , 120 , 120 , 120 , 248 , 73 , 73 , 73 , 51 , 24 , 0 , 6 , 2 , 27 , 1 , 0 , 2 , 0 , 7 , 0 , 0 , 0 , 0 , 37 , 36
Banskobystricky kraj , Velky Krtis , Klenany , 230 , 73 , 73 , 73 , 231 , 45 , 45 , 43 , 21 , 20 , 0 , 10 , 0 , 12 , 4 , 2 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 25 , 18
Banskobystricky kraj , Velky Krtis , Kolare , 208 , 78 , 78 , 78 , 211 , 67 , 67 , 66 , 28 , 19 , 1 , 2 , 1 , 9 , 3 , 0 , 11 , 0 , 4 , 0 , 0 , 0 , 0 , 41 , 25
Banskobystricky kraj , Velky Krtis , Kosihovce , 438 , 163 , 163 , 159 , 433 , 98 , 98 , 96 , 15 , 40 , 4 , 19 , 13 , 41 , 9 , 0 , 1 , 0 , 14 , 2 , 1 , 0 , 0 , 52 , 44
Banskobystricky kraj , Velky Krtis , Kosihy nad Iplom , 383 , 117 , 117 , 116 , 376 , 109 , 109 , 107 , 23 , 55 , 1 , 5 , 1 , 10 , 3 , 0 , 1 , 0 , 13 , 2 , 0 , 1 , 1 , 65 , 42
Banskobystricky kraj , Velky Krtis , Kovacovce , 276 , 87 , 87 , 87 , 276 , 71 , 71 , 70 , 14 , 23 , 1 , 7 , 1 , 21 , 5 , 0 , 2 , 0 , 12 , 1 , 0 , 0 , 0 , 30 , 40
Banskobystricky kraj , Velky Krtis , Lesenice , 427 , 182 , 182 , 182 , 428 , 161 , 161 , 160 , 16 , 62 , 0 , 8 , 3 , 57 , 0 , 0 , 2 , 1 , 28 , 3 , 1 , 1 , 0 , 90 , 70
Banskobystricky kraj , Velky Krtis , Luboriecka , 143 , 86 , 86 , 83 , 148 , 83 , 83 , 80 , 2 , 11 , 1 , 32 , 4 , 17 , 0 , 0 , 3 , 0 , 12 , 0 , 0 , 1 , 0 , 26 , 54
Banskobystricky kraj , Velky Krtis , Mala Calomija , 171 , 97 , 97 , 96 , 173 , 90 , 90 , 80 , 13 , 18 , 2 , 16 , 1 , 26 , 3 , 0 , 0 , 0 , 17 , 0 , 0 , 0 , 0 , 28 , 52
Banskobystricky kraj , Velky Krtis , Male Straciny , 116 , 48 , 48 , 48 , 116 , 39 , 39 , 38 , 2 , 13 , 0 , 12 , 1 , 9 , 0 , 0 , 3 , 0 , 8 , 0 , 0 , 0 , 0 , 23 , 15
Banskobystricky kraj , Velky Krtis , Male Zlievce , 227 , 112 , 112 , 112 , 232 , 83 , 83 , 80 , 12 , 42 , 0 , 5 , 0 , 25 , 5 , 0 , 5 , 0 , 16 , 1 , 0 , 0 , 1 , 52 , 28
Banskobystricky kraj , Velky Krtis , Maly Krtis , 408 , 200 , 200 , 197 , 413 , 153 , 153 , 150 , 5 , 74 , 1 , 23 , 5 , 30 , 5 , 0 , 11 , 0 , 43 , 0 , 0 , 0 , 0 , 81 , 69
Banskobystricky kraj , Velky Krtis , Modry Kamen , 1273 , 530 , 530 , 524 , 1279 , 444 , 444 , 435 , 16 , 172 , 5 , 90 , 15 , 93 , 5 , 0 , 15 , 1 , 106 , 0 , 1 , 2 , 3 , 212 , 223
Banskobystricky kraj , Velky Krtis , Mula , 231 , 49 , 49 , 46 , 229 , 41 , 41 , 40 , 15 , 20 , 0 , 0 , 0 , 3 , 3 , 0 , 1 , 0 , 4 , 0 , 0 , 0 , 0 , 35 , 5
Banskobystricky kraj , Velky Krtis , Nenince , 1130 , 493 , 493 , 489 , 1120 , 362 , 362 , 353 , 132 , 154 , 4 , 18 , 5 , 124 , 10 , 3 , 13 , 0 , 25 , 0 , 0 , 0 , 1 , 232 , 121
Banskobystricky kraj , Velky Krtis , Nova Ves , 332 , 143 , 143 , 140 , 332 , 138 , 138 , 134 , 3 , 33 , 0 , 24 , 5 , 22 , 2 , 0 , 1 , 0 , 49 , 0 , 0 , 0 , 1 , 57 , 77
Banskobystricky kraj , Velky Krtis , Obeckov , 378 , 165 , 165 , 164 , 377 , 139 , 139 , 137 , 10 , 39 , 0 , 22 , 3 , 39 , 5 , 0 , 1 , 0 , 44 , 1 , 0 , 0 , 0 , 56 , 81
Banskobystricky kraj , Velky Krtis , Olovary , 243 , 124 , 124 , 124 , 241 , 101 , 101 , 101 , 46 , 48 , 1 , 4 , 1 , 9 , 0 , 1 , 8 , 0 , 4 , 0 , 2 , 0 , 0 , 73 , 28
Banskobystricky kraj , Velky Krtis , Opatovska Nova Ves , 500 , 224 , 224 , 221 , 497 , 130 , 130 , 129 , 90 , 33 , 1 , 21 , 1 , 52 , 0 , 0 , 4 , 2 , 16 , 1 , 0 , 0 , 0 , 61 , 68
Banskobystricky kraj , Velky Krtis , Opava , 92 , 30 , 30 , 30 , 92 , 27 , 27 , 27 , 0 , 5 , 0 , 2 , 0 , 12 , 0 , 0 , 0 , 0 , 11 , 0 , 0 , 0 , 0 , 12 , 15
Banskobystricky kraj , Velky Krtis , Pôtor , 649 , 257 , 257 , 256 , 650 , 212 , 212 , 202 , 6 , 64 , 3 , 58 , 3 , 51 , 7 , 0 , 0 , 0 , 64 , 0 , 0 , 0 , 0 , 77 , 125
Banskobystricky kraj , Velky Krtis , Pravica , 94 , 21 , 21 , 21 , 95 , 20 , 20 , 18 , 0 , 3 , 0 , 7 , 0 , 6 , 1 , 0 , 1 , 0 , 3 , 0 , 0 , 0 , 0 , 5 , 13
Banskobystricky kraj , Velky Krtis , Pribelce , 464 , 223 , 223 , 220 , 451 , 191 , 191 , 184 , 5 , 50 , 1 , 49 , 3 , 41 , 6 , 0 , 6 , 0 , 57 , 1 , 0 , 0 , 1 , 64 , 120
Banskobystricky kraj , Velky Krtis , Secianky , 297 , 71 , 71 , 70 , 298 , 48 , 48 , 46 , 12 , 24 , 0 , 0 , 1 , 21 , 5 , 0 , 0 , 0 , 5 , 0 , 1 , 0 , 1 , 32 , 14
Banskobystricky kraj , Velky Krtis , Selany , 156 , 72 , 72 , 72 , 160 , 49 , 49 , 49 , 10 , 15 , 0 , 8 , 0 , 25 , 1 , 0 , 3 , 0 , 9 , 1 , 0 , 0 , 0 , 33 , 16
Banskobystricky kraj , Velky Krtis , Senne , 160 , 85 , 85 , 85 , 163 , 70 , 70 , 70 , 1 , 26 , 3 , 18 , 1 , 11 , 2 , 0 , 0 , 0 , 23 , 0 , 0 , 0 , 0 , 32 , 38
Banskobystricky kraj , Velky Krtis , Sklabina , 737 , 285 , 285 , 282 , 738 , 209 , 209 , 207 , 4 , 79 , 2 , 36 , 8 , 56 , 9 , 0 , 12 , 0 , 76 , 0 , 0 , 0 , 0 , 80 , 127
Banskobystricky kraj , Velky Krtis , Slovenske Darmoty , 401 , 126 , 126 , 125 , 395 , 84 , 84 , 81 , 10 , 47 , 0 , 23 , 0 , 27 , 4 , 0 , 0 , 1 , 9 , 4 , 0 , 0 , 0 , 50 , 31
Banskobystricky kraj , Velky Krtis , Slovenske Klacany , 135 , 50 , 50 , 50 , 134 , 39 , 39 , 38 , 1 , 17 , 0 , 3 , 2 , 16 , 2 , 0 , 0 , 0 , 9 , 0 , 0 , 0 , 0 , 20 , 18
Banskobystricky kraj , Velky Krtis , Stredne Plachtince , 514 , 203 , 203 , 203 , 515 , 155 , 155 , 154 , 4 , 64 , 1 , 30 , 0 , 45 , 3 , 0 , 1 , 0 , 55 , 0 , 0 , 0 , 0 , 72 , 82
Banskobystricky kraj , Velky Krtis , Suchan , 207 , 92 , 92 , 92 , 205 , 82 , 82 , 81 , 1 , 13 , 0 , 14 , 0 , 28 , 2 , 0 , 0 , 0 , 33 , 1 , 0 , 0 , 0 , 14 , 67
Banskobystricky kraj , Velky Krtis , Suche Brezovo , 72 , 32 , 32 , 32 , 72 , 36 , 36 , 35 , 4 , 10 , 0 , 2 , 0 , 4 , 1 , 0 , 0 , 0 , 11 , 0 , 0 , 0 , 0 , 14 , 21
Banskobystricky kraj , Velky Krtis , Sirakov , 178 , 57 , 57 , 56 , 176 , 45 , 45 , 45 , 18 , 15 , 0 , 2 , 1 , 10 , 1 , 0 , 0 , 0 , 8 , 0 , 0 , 0 , 1 , 32 , 13
Banskobystricky kraj , Velky Krtis , Sula , 58 , 30 , 30 , 30 , 61 , 34 , 34 , 34 , 1 , 8 , 0 , 5 , 0 , 5 , 3 , 0 , 0 , 0 , 7 , 1 , 0 , 0 , 0 , 18 , 16
Banskobystricky kraj , Velky Krtis , Trebusovce , 156 , 74 , 74 , 73 , 157 , 61 , 61 , 61 , 23 , 20 , 0 , 3 , 1 , 12 , 0 , 0 , 6 , 0 , 7 , 0 , 0 , 0 , 1 , 42 , 19
Banskobystricky kraj , Velky Krtis , Velka Calomija , 487 , 170 , 170 , 169 , 484 , 108 , 108 , 104 , 39 , 50 , 0 , 11 , 1 , 37 , 3 , 4 , 11 , 0 , 10 , 1 , 0 , 1 , 1 , 71 , 33
Banskobystricky kraj , Velky Krtis , Velka Ves nad Iplom , 337 , 118 , 118 , 118 , 336 , 104 , 104 , 104 , 36 , 39 , 0 , 5 , 0 , 8 , 2 , 0 , 0 , 0 , 26 , 2 , 0 , 0 , 0 , 59 , 45
Banskobystricky kraj , Velky Krtis , Velke Straciny , 134 , 71 , 71 , 70 , 139 , 64 , 64 , 63 , 4 , 25 , 0 , 4 , 6 , 10 , 0 , 0 , 0 , 0 , 20 , 0 , 1 , 0 , 0 , 29 , 34
Banskobystricky kraj , Velky Krtis , Velke Zlievce , 369 , 118 , 118 , 116 , 371 , 113 , 113 , 110 , 10 , 27 , 0 , 16 , 5 , 17 , 6 , 1 , 2 , 0 , 29 , 2 , 1 , 0 , 0 , 53 , 57
Banskobystricky kraj , Velky Krtis , Velky Krtis , 9478 , 3838 , 3835 , 3805 , 9433 , 3178 , 3178 , 3111 , 103 , 1381 , 15 , 605 , 117 , 606 , 71 , 1 , 87 , 5 , 775 , 19 , 11 , 8 , 1 , 1695 , 1416
Banskobystricky kraj , Velky Krtis , Velky Lom , 132 , 69 , 69 , 69 , 131 , 57 , 57 , 56 , 5 , 14 , 0 , 16 , 0 , 10 , 0 , 0 , 0 , 1 , 23 , 0 , 0 , 0 , 0 , 20 , 36
Banskobystricky kraj , Velky Krtis , Vieska , 162 , 87 , 87 , 87 , 161 , 70 , 70 , 70 , 1 , 20 , 0 , 25 , 1 , 11 , 0 , 0 , 0 , 0 , 26 , 0 , 1 , 0 , 2 , 27 , 43
Banskobystricky kraj , Velky Krtis , Vinica , 1556 , 459 , 459 , 457 , 1554 , 331 , 331 , 322 , 140 , 167 , 3 , 30 , 4 , 66 , 14 , 8 , 7 , 0 , 15 , 1 , 0 , 2 , 0 , 201 , 121
Banskobystricky kraj , Velky Krtis , Vrbovka , 308 , 86 , 86 , 85 , 303 , 78 , 78 , 76 , 28 , 32 , 0 , 5 , 0 , 8 , 6 , 0 , 4 , 0 , 1 , 0 , 1 , 0 , 0 , 38 , 38
Banskobystricky kraj , Velky Krtis , Zahorce , 548 , 270 , 270 , 269 , 542 , 232 , 232 , 221 , 9 , 76 , 2 , 38 , 3 , 41 , 16 , 0 , 2 , 1 , 80 , 1 , 0 , 0 , 0 , 89 , 132
Banskobystricky kraj , Velky Krtis , Zavada , 386 , 182 , 182 , 181 , 380 , 144 , 144 , 140 , 3 , 52 , 0 , 27 , 3 , 35 , 8 , 0 , 0 , 0 , 51 , 1 , 0 , 0 , 1 , 52 , 88
Banskobystricky kraj , Velky Krtis , Zombor , 107 , 40 , 40 , 40 , 106 , 31 , 31 , 30 , 5 , 15 , 1 , 2 , 1 , 3 , 0 , 0 , 0 , 0 , 12 , 1 , 0 , 0 , 0 , 10 , 20
Banskobystricky kraj , Velky Krtis , Zelovce , 1011 , 392 , 392 , 391 , 1010 , 309 , 309 , 305 , 23 , 141 , 0 , 47 , 11 , 93 , 10 , 0 , 14 , 1 , 49 , 1 , 1 , 0 , 0 , 213 , 92
Banskobystricky kraj , Detva , Detva , 11895 , 5624 , 5624 , 5598 , 11899 , 4684 , 4683 , 4572 , 47 , 1818 , 24 , 859 , 159 , 805 , 137 , 2 , 204 , 6 , 1490 , 30 , 5 , 9 , 3 , 2122 , 2450
Banskobystricky kraj , Detva , Detvianska Huta , 571 , 271 , 271 , 270 , 573 , 200 , 200 , 190 , 6 , 43 , 1 , 33 , 10 , 79 , 15 , 0 , 24 , 0 , 58 , 1 , 0 , 0 , 0 , 67 , 123
Banskobystricky kraj , Detva , Dubravy , 792 , 396 , 396 , 393 , 791 , 357 , 357 , 351 , 4 , 88 , 1 , 64 , 16 , 96 , 4 , 0 , 5 , 2 , 113 , 0 , 0 , 0 , 0 , 140 , 211
Banskobystricky kraj , Detva , Horny Tisovnik , 150 , 82 , 82 , 82 , 157 , 78 , 78 , 77 , 1 , 20 , 1 , 7 , 3 , 23 , 0 , 0 , 3 , 1 , 23 , 0 , 0 , 0 , 0 , 34 , 43
Banskobystricky kraj , Detva , Hrinova , 6161 , 2609 , 2609 , 2593 , 6167 , 2117 , 2116 , 2076 , 28 , 590 , 10 , 557 , 49 , 452 , 78 , 0 , 138 , 4 , 666 , 12 , 1 , 4 , 4 , 776 , 1300
Banskobystricky kraj , Detva , Klokoc , 430 , 218 , 218 , 215 , 428 , 149 , 149 , 147 , 0 , 47 , 0 , 26 , 2 , 58 , 6 , 0 , 11 , 0 , 62 , 0 , 0 , 3 , 0 , 44 , 103
Banskobystricky kraj , Detva , Korytarky , 795 , 396 , 396 , 395 , 800 , 329 , 329 , 326 , 1 , 115 , 4 , 46 , 8 , 73 , 12 , 0 , 22 , 2 , 108 , 3 , 0 , 1 , 0 , 164 , 162
Banskobystricky kraj , Detva , Krivan , 1429 , 828 , 828 , 820 , 1435 , 717 , 717 , 698 , 9 , 230 , 7 , 113 , 29 , 153 , 23 , 0 , 34 , 1 , 211 , 7 , 2 , 1 , 0 , 325 , 373
Banskobystricky kraj , Detva , Latky , 502 , 278 , 278 , 274 , 474 , 217 , 217 , 214 , 2 , 56 , 0 , 64 , 10 , 46 , 11 , 0 , 8 , 1 , 75 , 0 , 0 , 1 , 0 , 70 , 144
Banskobystricky kraj , Detva , Podkrivan , 475 , 235 , 235 , 233 , 468 , 183 , 183 , 174 , 0 , 51 , 1 , 44 , 8 , 60 , 4 , 0 , 14 , 1 , 44 , 3 , 1 , 1 , 1 , 62 , 112
Banskobystricky kraj , Detva , Slatinske Lazy , 430 , 219 , 219 , 217 , 422 , 160 , 160 , 155 , 3 , 62 , 0 , 39 , 2 , 34 , 8 , 0 , 11 , 4 , 54 , 0 , 0 , 0 , 0 , 89 , 66
Banskobystricky kraj , Detva , Stara Huta , 268 , 147 , 147 , 143 , 279 , 108 , 108 , 104 , 2 , 42 , 1 , 20 , 1 , 35 , 3 , 0 , 12 , 0 , 25 , 1 , 0 , 0 , 1 , 63 , 41
Banskobystricky kraj , Detva , Stozok , 822 , 480 , 480 , 478 , 824 , 359 , 359 , 344 , 7 , 153 , 3 , 106 , 13 , 100 , 7 , 0 , 4 , 1 , 76 , 1 , 4 , 1 , 2 , 171 , 173
Banskobystricky kraj , Detva , Viglas , 1314 , 733 , 733 , 729 , 1308 , 610 , 610 , 600 , 11 , 248 , 1 , 109 , 29 , 97 , 36 , 1 , 21 , 0 , 167 , 5 , 3 , 0 , 1 , 289 , 311
Banskobystricky kraj , Detva , Viglasska Huta-Kalinka , 289 , 168 , 168 , 167 , 292 , 135 , 135 , 130 , 4 , 50 , 0 , 30 , 4 , 25 , 8 , 0 , 6 , 0 , 39 , 0 , 1 , 0 , 0 , 78 , 52
Banskobystricky kraj , Krupina , Bzovik , 832 , 433 , 433 , 429 , 846 , 341 , 341 , 326 , 3 , 99 , 2 , 55 , 12 , 115 , 12 , 0 , 43 , 0 , 85 , 2 , 1 , 0 , 0 , 144 , 182
Banskobystricky kraj , Krupina , Cerovo , 450 , 214 , 214 , 209 , 454 , 151 , 151 , 143 , 6 , 35 , 0 , 15 , 3 , 95 , 8 , 0 , 2 , 0 , 44 , 1 , 0 , 0 , 0 , 44 , 99
Banskobystricky kraj , Krupina , Cabradsky Vrbovok , 191 , 99 , 99 , 97 , 187 , 60 , 60 , 59 , 0 , 18 , 0 , 11 , 5 , 36 , 3 , 0 , 1 , 0 , 22 , 0 , 1 , 0 , 0 , 27 , 32
Banskobystricky kraj , Krupina , Cekovce , 330 , 148 , 148 , 147 , 328 , 120 , 120 , 119 , 0 , 24 , 3 , 15 , 1 , 40 , 7 , 0 , 17 , 2 , 34 , 2 , 0 , 0 , 2 , 33 , 86
Banskobystricky kraj , Krupina , Devicie , 258 , 159 , 159 , 159 , 259 , 146 , 146 , 145 , 2 , 41 , 1 , 22 , 6 , 51 , 1 , 0 , 0 , 0 , 26 , 1 , 7 , 1 , 0 , 69 , 76
Banskobystricky kraj , Krupina , Dolne Mladonice , 106 , 67 , 67 , 67 , 107 , 59 , 59 , 57 , 2 , 8 , 1 , 14 , 1 , 17 , 3 , 0 , 5 , 0 , 15 , 0 , 1 , 0 , 0 , 15 , 42
Banskobystricky kraj , Krupina , Dolny Badin , 208 , 126 , 126 , 124 , 210 , 104 , 104 , 103 , 2 , 33 , 1 , 17 , 0 , 28 , 6 , 0 , 13 , 0 , 24 , 0 , 0 , 0 , 0 , 54 , 49
Banskobystricky kraj , Krupina , Domaniky , 178 , 72 , 72 , 72 , 179 , 56 , 56 , 56 , 2 , 15 , 1 , 19 , 0 , 14 , 5 , 0 , 3 , 0 , 13 , 0 , 0 , 0 , 0 , 24 , 32
Banskobystricky kraj , Krupina , Drazovce , 103 , 51 , 51 , 51 , 108 , 55 , 55 , 55 , 2 , 8 , 0 , 10 , 0 , 9 , 1 , 0 , 0 , 0 , 21 , 0 , 0 , 0 , 0 , 15 , 40
Banskobystricky kraj , Krupina , Drienovo , 90 , 66 , 66 , 65 , 97 , 56 , 56 , 51 , 1 , 17 , 0 , 6 , 0 , 30 , 4 , 0 , 1 , 0 , 6 , 0 , 0 , 0 , 0 , 29 , 22
Banskobystricky kraj , Krupina , Dudince , 1538 , 1014 , 1014 , 1007 , 1517 , 860 , 860 , 845 , 12 , 391 , 12 , 146 , 24 , 108 , 17 , 2 , 38 , 1 , 252 , 2 , 2 , 0 , 0 , 461 , 384
Banskobystricky kraj , Krupina , Hontianske Moravce , 642 , 294 , 294 , 293 , 644 , 247 , 247 , 238 , 4 , 79 , 0 , 66 , 7 , 45 , 9 , 0 , 8 , 1 , 71 , 1 , 0 , 1 , 1 , 115 , 123
Banskobystricky kraj , Krupina , Hontianske Nemce , 1159 , 578 , 578 , 570 , 1150 , 434 , 434 , 420 , 3 , 167 , 5 , 86 , 23 , 102 , 29 , 1 , 32 , 3 , 114 , 0 , 3 , 2 , 0 , 220 , 200
Banskobystricky kraj , Krupina , Hontianske Tesare , 707 , 270 , 270 , 267 , 705 , 221 , 221 , 215 , 8 , 74 , 8 , 51 , 3 , 34 , 21 , 0 , 11 , 1 , 49 , 3 , 1 , 2 , 1 , 88 , 127
Banskobystricky kraj , Krupina , Horne Mladonice , 148 , 88 , 88 , 88 , 148 , 67 , 66 , 63 , 1 , 30 , 0 , 16 , 6 , 16 , 4 , 0 , 3 , 0 , 12 , 0 , 0 , 0 , 0 , 31 , 32
Banskobystricky kraj , Krupina , Horny Badin , 155 , 85 , 85 , 85 , 154 , 62 , 62 , 59 , 3 , 22 , 0 , 9 , 0 , 27 , 1 , 0 , 3 , 0 , 20 , 0 , 0 , 0 , 0 , 30 , 29
Banskobystricky kraj , Krupina , Jalsovik , 154 , 102 , 102 , 102 , 154 , 85 , 85 , 84 , 0 , 29 , 0 , 9 , 6 , 20 , 2 , 0 , 9 , 0 , 27 , 0 , 0 , 0 , 0 , 37 , 47
Banskobystricky kraj , Krupina , Kozi Vrbovok , 122 , 77 , 77 , 76 , 126 , 49 , 49 , 49 , 2 , 17 , 0 , 12 , 1 , 32 , 2 , 0 , 1 , 0 , 9 , 0 , 0 , 0 , 0 , 19 , 30
Banskobystricky kraj , Krupina , Kralovce-Krnisov , 131 , 75 , 75 , 74 , 128 , 68 , 68 , 65 , 0 , 23 , 0 , 10 , 4 , 17 , 2 , 0 , 1 , 0 , 17 , 0 , 0 , 0 , 0 , 37 , 28
Banskobystricky kraj , Krupina , Krupina , 6153 , 3207 , 3201 , 3182 , 6135 , 2380 , 2379 , 2293 , 30 , 1002 , 19 , 628 , 95 , 654 , 99 , 0 , 135 , 5 , 487 , 9 , 7 , 7 , 5 , 1229 , 1064
Banskobystricky kraj , Krupina , Lackov , 85 , 51 , 51 , 51 , 88 , 50 , 50 , 50 , 1 , 15 , 2 , 5 , 2 , 9 , 1 , 0 , 3 , 0 , 13 , 0 , 0 , 0 , 0 , 22 , 28
Banskobystricky kraj , Krupina , Ladzany , 236 , 150 , 150 , 149 , 233 , 102 , 102 , 91 , 1 , 22 , 0 , 44 , 9 , 39 , 3 , 0 , 1 , 0 , 29 , 0 , 0 , 1 , 0 , 33 , 58
Banskobystricky kraj , Krupina , Lisov , 180 , 92 , 92 , 92 , 187 , 81 , 81 , 80 , 1 , 25 , 1 , 6 , 3 , 11 , 5 , 0 , 1 , 0 , 36 , 0 , 3 , 0 , 0 , 32 , 48
Banskobystricky kraj , Krupina , Litava , 576 , 254 , 254 , 252 , 580 , 170 , 169 , 165 , 8 , 43 , 1 , 14 , 3 , 108 , 1 , 0 , 5 , 0 , 67 , 0 , 1 , 0 , 1 , 47 , 118
Banskobystricky kraj , Krupina , Medovarce , 163 , 70 , 70 , 69 , 163 , 63 , 63 , 61 , 2 , 13 , 0 , 11 , 4 , 18 , 2 , 0 , 1 , 0 , 18 , 0 , 0 , 0 , 0 , 39 , 22
Banskobystricky kraj , Krupina , Rykyncice , 253 , 154 , 154 , 154 , 268 , 146 , 146 , 146 , 2 , 34 , 1 , 18 , 2 , 42 , 1 , 0 , 12 , 0 , 40 , 2 , 0 , 0 , 0 , 54 , 92
Banskobystricky kraj , Krupina , Sebechleby , 940 , 522 , 520 , 515 , 941 , 405 , 405 , 384 , 7 , 178 , 5 , 53 , 20 , 117 , 26 , 0 , 32 , 0 , 76 , 1 , 0 , 0 , 0 , 250 , 134
Banskobystricky kraj , Krupina , Selce , 89 , 52 , 52 , 52 , 88 , 43 , 43 , 40 , 3 , 14 , 0 , 4 , 0 , 20 , 0 , 0 , 2 , 0 , 8 , 1 , 0 , 0 , 0 , 20 , 20
Banskobystricky kraj , Krupina , Senohrad , 601 , 315 , 315 , 315 , 588 , 244 , 244 , 236 , 12 , 52 , 1 , 36 , 10 , 114 , 14 , 0 , 26 , 2 , 48 , 0 , 0 , 0 , 0 , 69 , 167
Banskobystricky kraj , Krupina , Sudince , 58 , 28 , 28 , 28 , 60 , 27 , 27 , 27 , 0 , 1 , 0 , 1 , 0 , 5 , 0 , 0 , 0 , 0 , 20 , 0 , 0 , 0 , 1 , 5 , 22
Banskobystricky kraj , Krupina , Sudovce , 151 , 70 , 70 , 68 , 154 , 49 , 49 , 49 , 0 , 18 , 0 , 6 , 0 , 26 , 4 , 0 , 3 , 0 , 11 , 0 , 0 , 0 , 0 , 19 , 30
Banskobystricky kraj , Krupina , Terany , 471 , 233 , 233 , 229 , 470 , 203 , 203 , 195 , 11 , 65 , 1 , 20 , 3 , 56 , 3 , 0 , 6 , 0 , 60 , 3 , 1 , 0 , 0 , 99 , 96
Banskobystricky kraj , Krupina , Trpin , 95 , 59 , 59 , 59 , 92 , 37 , 37 , 36 , 0 , 17 , 0 , 6 , 0 , 22 , 1 , 0 , 2 , 0 , 11 , 0 , 0 , 0 , 0 , 17 , 19
Banskobystricky kraj , Krupina , Unatin , 145 , 92 , 92 , 92 , 144 , 74 , 74 , 70 , 3 , 13 , 0 , 14 , 0 , 41 , 1 , 0 , 3 , 0 , 16 , 0 , 0 , 0 , 1 , 18 , 52
Banskobystricky kraj , Krupina , Zemiansky Vrbovok , 69 , 35 , 35 , 35 , 70 , 34 , 34 , 33 , 1 , 8 , 1 , 7 , 0 , 10 , 2 , 0 , 1 , 0 , 4 , 0 , 0 , 0 , 1 , 10 , 23
Banskobystricky kraj , Krupina , Zibritov , 69 , 37 , 37 , 37 , 70 , 35 , 35 , 30 , 0 , 14 , 0 , 8 , 0 , 8 , 0 , 0 , 1 , 0 , 6 , 0 , 0 , 0 , 0 , 16 , 14
Banskobystricky kraj , Zvolen , Babina , 419 , 253 , 253 , 253 , 423 , 189 , 189 , 179 , 5 , 85 , 2 , 41 , 14 , 38 , 3 , 0 , 9 , 1 , 53 , 0 , 0 , 2 , 0 , 93 , 86
Banskobystricky kraj , Zvolen , Bacurov , 131 , 82 , 82 , 82 , 130 , 69 , 69 , 68 , 0 , 37 , 1 , 9 , 2 , 13 , 3 , 0 , 1 , 0 , 16 , 0 , 0 , 0 , 0 , 43 , 25
Banskobystricky kraj , Zvolen , Breziny , 301 , 137 , 137 , 136 , 299 , 116 , 116 , 114 , 0 , 36 , 0 , 29 , 5 , 18 , 5 , 0 , 0 , 0 , 43 , 0 , 0 , 0 , 0 , 42 , 72
Banskobystricky kraj , Zvolen , Budca , 1089 , 543 , 543 , 543 , 1082 , 457 , 457 , 448 , 3 , 234 , 5 , 64 , 10 , 68 , 11 , 0 , 20 , 0 , 116 , 5 , 3 , 2 , 2 , 273 , 175
Banskobystricky kraj , Zvolen , Bzovska Lehôtka , 109 , 60 , 60 , 59 , 106 , 54 , 54 , 53 , 4 , 23 , 2 , 3 , 3 , 12 , 0 , 0 , 3 , 0 , 9 , 0 , 0 , 0 , 0 , 29 , 24
Banskobystricky kraj , Zvolen , Dobra Niva , 1530 , 881 , 881 , 877 , 1505 , 726 , 726 , 713 , 8 , 330 , 7 , 99 , 34 , 112 , 24 , 0 , 22 , 4 , 225 , 4 , 5 , 2 , 1 , 375 , 338
Banskobystricky kraj , Zvolen , Dubove , 231 , 129 , 129 , 127 , 237 , 105 , 105 , 101 , 2 , 37 , 0 , 29 , 2 , 16 , 10 , 0 , 1 , 1 , 29 , 0 , 0 , 0 , 0 , 42 , 59
Banskobystricky kraj , Zvolen , Hronska Breznica , 217 , 104 , 104 , 104 , 218 , 86 , 86 , 86 , 1 , 32 , 1 , 22 , 3 , 12 , 5 , 0 , 1 , 0 , 23 , 2 , 1 , 1 , 0 , 41 , 45
Banskobystricky kraj , Zvolen , Kovacova , 1315 , 824 , 824 , 820 , 1332 , 717 , 717 , 701 , 9 , 355 , 0 , 112 , 31 , 81 , 18 , 0 , 46 , 0 , 161 , 1 , 1 , 4 , 1 , 406 , 295
Banskobystricky kraj , Zvolen , Lest (vojensky obvod) , 27 , 5 , 5 , 5 , 27 , 8 , 8 , 8 , 0 , 0 , 0 , 1 , 1 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 6
Banskobystricky kraj , Zvolen , Lieskovec , 1108 , 658 , 658 , 646 , 1099 , 582 , 582 , 564 , 8 , 239 , 1 , 89 , 22 , 64 , 20 , 0 , 30 , 0 , 167 , 3 , 2 , 1 , 0 , 278 , 286
Banskobystricky kraj , Zvolen , Lukavica , 198 , 126 , 126 , 126 , 199 , 117 , 117 , 114 , 4 , 63 , 0 , 25 , 3 , 12 , 1 , 0 , 1 , 0 , 16 , 0 , 1 , 0 , 0 , 84 , 30
Banskobystricky kraj , Zvolen , Michalkova , 37 , 22 , 22 , 22 , 35 , 19 , 19 , 18 , 0 , 9 , 0 , 3 , 1 , 4 , 0 , 0 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 8 , 10
